"name","date","favno","retno","text"
"MichelRegamey","1448369931","0","0","Top story Egypt plane crash Easyjet cancels more Sharm elSheikh flights BB see more"
"craig_scott1903","1448369907","0","0","when do flights for November go on sale"
"louthiros","1448369875","0","0","EasyJet suspends flights to Sharm elSheikh until World news The Guard see more"
"simonhamer","1448369794","0","0","business Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the"
"HarisStavrinide","1448369773","0","100","Airline easyJet confirms it has cancelled all flights to and from Egypts Sharm elSheikh resort until January"
"DRMay84","1448369769","0","0","easyJet and BA have cancelled flights up to January Will you be doing the same as I am due to go"
"safariwithselle","1448369769","0","5","UPDATE Airlines extend Sharm flying ban EasyJet Thomson Airways and Thomas Cook Airlines have all extended"
"CapitalSCNews","1448369708","0","0","BA and EasyJet cancel flights to Sharmelsheikh for several more weeks CapitalReports"
"johnjoechad","1448369695","0","2","BBC Business Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between http"
"GatwickFirst","1448369670","0","0","Gatwick Airport Limited plans to build new hangar for easyJet to maintain fleet Crawley News"
"Jacksutcliffe88","1448369652","0","0","you tell em Dave"
"WorldNews707","1448369625","0","0","FF RT news EasyJet cancels Sharm elSheikh flights until January Washington Post"
"AnthonysSquires","1448369607","0","360","Airline easyJet confirms it has cancelled all flights to and from Egypts Sharm elSheikh resort until January"
"FairPlaneNet","1448369607","0","5","UPDATE Airlines extend Sharm flying ban EasyJet Thomson Airways and Thomas Cook Airlines have all extended"
"TTGMedia","1448369564","0","5","UPDATE Airlines extend Sharm flying ban EasyJet Thomson Airways and Thomas Cook Airlines have all extended"
"NewsNationPK","1448369553","0","0","News Easyjet cancels Sharm elSheikh flights until new year"
"BrearleyKarl","1448369552","0","0","Problems escalate for Egypt as EasyJet cancels more flights"
"DonGere13","1448369549","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"BlueCindy7","1448369545","0","0","BluehandNews Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel al Bluehand Goatse"
"EnglishQuill","1448369545","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"SabrinaCalende","1448369544","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"Samsungsphones","1448369542","0","0","News Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyp"
"ElainDuke","1448369532","0","0","BBC News Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the"
"killzmagic","1448369530","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"andreawarbrick","1448369529","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"radixextreme","1448369524","0","0","World News Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between th"
"EmBrown37","1448369516","0","1","Breaking BA joins EasyJet in cancelling Sharm flights until midJanuary"
"ReplacePassport","1448369513","0","0","travel Egypt warning BA Easyjet Monarch Thomson Thomas Cook have all cancelled flights to Sharm elSheikh CHECK WITH YOUR AGENT"
"TonyDeano","1448369513","0","47","Easyjet cancels all Sharm elSheikh flights until in wake of Russian airliner bombing"
"EmBrown37","1448369488","0","2","BBC Business Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between http"
"Bokissonthrone","1448369479","0","0","Easyjet cancels more Sharm elSheikh flights"
"TheTruth24UK","1448369478","0","0","Easyjet cancels flights to and from Egypts Sharm elSheikh"
"easyJetNews","1448369468","0","0","EasyJet breaks even more pax records TRBusiness"
"latestupdates71","1448369361","0","0","news updates Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the"
"myRadioIntl","1448369312","1","0","BBC World News Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights betwee"
"BedfordPicture","1448369295","0","2","How to claim a refund for cancelled Sharm el Sheikh easyjet flights"
"thomas_tolkien","1448369285","0","0","news EasyJet suspends flights to Sharm elSheikh until The Guardian The TopStories via Thomas Tolkien"
"JulMarin27","1448369276","0","11","NEWS easyJet suspends Sharm elSheikh flights into"
"myamigo_music","1448369251","0","0","UK NEWS Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between th"
"myamigo_music","1448369248","0","0","UK NEWS Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between th"
"JenniBella88","1448369248","2","1","Should have booked with ThomasCook they are changing all their customers holidays EasyJet have said they arent flying to Sharm"
"Immediate71","1448369245","0","0","news latest Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"SuperSalesBarby","1448369235","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian resort of Sharm elSheik"
"HOGUEMARISSA","1448369235","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian resort of Sharm elSheik"
"ELIZABETHBYRN17","1448369234","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian resort of Sharm elSheik"
"Manopeli","1448369234","0","0","easyJet suspends Sharm elSheikh flights into Lowcost carrier easyJet has cancelled all flights to Shar"
"ROLANDFERNANDE7","1448369234","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian resort of Sharm elSheik"
"Jumolito","1448369231","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian resort of Sharm elSheik"
"PASupportServs","1448369230","1","2","BBC Business Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between"
"JEANWILLIS7","1448369228","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian resort of Sharm elSheik"
"GeosNewsDenver","1448369192","0","0","EasyJet cancels Sharm elSheikh flights until January news Denver"
"Gustavo6340","1448369190","0","0","Easyjet cancels more Sharm elSheikh flights"
"Lou52001","1448369190","0","0","Easyjet cancels more Sharm elSheikh flights"
"Strategic_ICT","1448369186","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"AsItHappens71","1448369180","0","0","news latest Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"HeatOfMoment","1448369165","0","0","latest news Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"morgansatu","1448369152","0","0","EasyJet cancels Sharm elSheikh flights after Russian plane bombing Lowcost carrier"
"ti_updates","1448369141","0","0","news latest Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"Carmela603","1448369123","0","0","Easyjet cancels more Sharm elSheikh flights"
"RealTymUpdates","1448369093","0","0","news latest Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"4s_pois0n","1448369083","0","0","EasyJet cancels ALL flights to and from Sharm elSheikh until January"
"findlostluggage","1448369057","0","0","EasyJet suspends flights to Sharm until next year Airline says move will bring certainty for Christmas travellers"
"ian_a_leonard","1448369056","0","0","EasyJet suspends flights to Sharm until next year"
"MpM_27","1448369041","0","100","Airline easyJet confirms it has cancelled all flights to and from Egypts Sharm elSheikh resort until January"
"SolomonWhite16","1448369016","0","0","Easyjet cancels flights to and from Egypts Sharm elSheikh http How do we differentiate Egypt from any other Muslim Country with Terrorist"
"ErinErvin497","1448369000","0","0","Easyjet cancels more Sharm elSheikh flights"
"storunk7","1448368982","0","360","Airline easyJet confirms it has cancelled all flights to and from Egypts Sharm elSheikh resort until January"
"RichieRJ","1448368963","1","0","loleverything crossed Trev"
"KarenCra77","1448368961","0","0","Easyjet cancels more Sharm elSheikh flights"
"MalloryOnTravel","1448368920","2","0","waiting for flight Manchester to Marrakech hoping for a smooth painless transfer please"
"jasondocherty1","1448368904","0","0","Egypt plane crash Easyjet cancels more Sharm elSheikh flights"
"JenniferMotwani","1448368877","0","5","easyJet cancels Sharm elSheikh flights until New Year"
"auristeloII","1448368877","0","23","Europes travel stocks take a hit after Turkey downs Russianplane EasyJet IAG Lufthansa Air France slumping"
"Roaming1","1448368867","0","0","Travel News EasyJet suspends flights to Sharm until next year Airline says move will bring certa cc"
"cllrdarrenfower","1448368847","0","1","After BA amp Easyjet extend their noflights policy to Sharmelsheikh Thomson cancels flights til th Dec HeartNews htt"
"Direct_MT","1448368841","0","0","Easyjet cancels flights to and from Egypts Sharm elSheikh

 EasyJet DMT DirectMarketTouch"
"NewsYorkshire","1448368817","0","0","EasyJet cancels Christmas and New Year Sharm elSheikh flights EasyJet has cancelled flights to and"
"AmazonBay4u","1448368804","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyp news"
"TriumphTowers","1448368800","0","0","Airline shares are plummeting as easyJet suspends more flights to Egypt"
"CallmeNews","1448368791","0","0","Airlines cancel Sharm elSheikh flights British Airways and Easyjet cancel all flights between the Egyptian r"
"KY1966","1448368703","0","0","BBC News Egypt plane crash Easyjet cancels more Sharm elSheikh flights"
"DelfinaRoloff15","1448368699","0","0","Easyjet cancels more Sharm elSheikh flights"
"SolomonWhite16","1448368645","0","0","Easyjet cancels flights to and from Egypts Sharm elSheikh or US citizens should avoid Traveling to all Muslim countries"
"D_Times","1448368623","0","0","EasyJet cancels Christmas and New Year Sharm elSheikh flights EasyJet has cancelled flights to and from Shar"
"ftsnnewsdeskm","1448368599","0","0","EasyJet cancels Sharm elSheikh flights until January"
"COEmergencyPrep","1448368567","0","0","EasyJet cancels Sharm elSheikh flights until January"
"alanmcneice777","1448368566","1","0","Cardiff to Belfast city airport then easyjet to Edinburgh and then back to Cardiff"
"MarceloManzi95","1448368564","0","0","Easyjet cancels more Sharm elSheikh flights"
"Antrikos13","1448368544","0","0","SkyNews EasyJet suspends Sharm elSheikh flights into"
"vienesewaltz","1448368525","0","10","BREAKING NEWS easyJet cancels ALL flights to Sharm el Sheikh until further notice"
"Joel_wright81","1448368516","2","0","no drama then Crosses fingers"
"bedfordnews","1448368498","0","2","How to claim a refund for cancelled Sharm el Sheikh easyjet flights"
"LutonOnSunday","1448368498","0","0","How to claim a refund for cancelled Sharm el Sheikh easyjet flights"
"Cara960111","1448368479","0","0","Easyjet cancels more Sharm elSheikh flights"
"GrayDawesTravel","1448368433","0","0","EasyJet flights between UK and Sharm el Sheikh suspended until Jan th at least"
"MikkiL","1448368430","0","10","BREAKING NEWS easyJet cancels ALL flights to Sharm el Sheikh until further notice"
"Richard12545678","1448368422","0","0","Easyjet has now cancelled all flights between the Egyptian resort of Sharm elSheikh and the UK until January"
"w333gal","1448368404","0","0","whats happenin thomsons thats now cancelled till th of Jan the public need to know so other plans can b made"
"MuhammadAdel","1448368402","0","0","Easyjet cancels Sharm elSheikh flights until Egypt"
